GEOID,LOGRECNO,TRACT,Neighborhood_Name,Neighborhood_Num,WARDS,population,P0030001,P0030002,P0030003,P0030004,P0030005,P0030006,P0030007,P0030008
270531004003004,93589,100400,Webber - Camden,04,4,79,79,22,41,0,9,0,0,7
270531004003005,93590,100400,Webber - Camden,04,4,56,56,42,11,1,2,0,0,0
270531004003006,93591,100400,Webber - Camden,04,4,0,0,0,0,0,0,0,0,0
270531004003007,93592,100400,Webber - Camden,04,4,58,58,29,20,1,1,0,0,7
270531004003008,93593,100400,Webber - Camden,04,4,105,105,22,51,3,2,0,12,15
270531004003009,93594,100400,Webber - Camden,04,4,88,88,19,48,0,6,0,0,15
270531004003010,93595,100400,Webber - Camden,04,4,63,63,40,9,0,10,0,0,4
270531004003011,93596,100400,Webber - Camden,04,4,22,22,15,2,0,1,0,0,4
270531004003012,93597,100400,Webber - Camden,04,4,67,67,39,21,0,0,0,2,5
270531004003013,93598,100400,Webber - Camden,04,4,77,77,28,17,4,19,0,5,4
270531004003014,93599,100400,Webber - Camden,04,4,44,44,28,15,0,0,0,0,1
270531004003015,93600,100400,Webber - Camden,04,4,81,81,33,33,0,11,0,0,4
270531004003016,93601,100400,Webber - Camden,04,4,46,46,22,9,1,9,0,4,1
270531004003017,93602,100400,Webber - Camden,04,4,85,85,22,32,4,21,0,5,1
270531005001000,93605,100500,Columbia Park,11,1,0,0,0,0,0,0,0,0,0
270531005001001,93606,100500,Columbia Park,11,1,0,0,0,0,0,0,0,0,0
270531005001002,93607,100500,Columbia Park,11,1,10,10,0,0,0,10,0,0,0
270531005001003,93608,100500,Columbia Park,11,1,46,46,42,0,2,0,0,2,0
270531005001004,93609,100500,Columbia Park,11,1,59,59,38,4,0,8,0,6,3
270531005001005,93610,100500,Columbia Park,11,1,59,59,48,7,0,2,0,1,1
270531005001006,93611,100500,Columbia Park,11,1,57,57,46,0,6,3,0,0,2
270531005001007,93612,100500,Columbia Park,11,1,0,0,0,0,0,0,0,0,0
270531005001008,93613,100500,Columbia Park,11,1,0,0,0,0,0,0,0,0,0
270531005001009,93614,100500,Columbia Park,11,1,0,0,0,0,0,0,0,0,0
270531005001010,93615,100500,Columbia Park,11,1,0,0,0,0,0,0,0,0,0
270531005001011,93616,100500,Columbia Park,11,1,62,62,54,0,2,3,0,0,3
270531005001012,93617,100500,Columbia Park,11,1,57,57,53,0,0,2,0,0,2
270531005001013,93618,100500,Columbia Park,11,1,77,77,49,11,2,4,0,1,10
270531005001014,93619,100500,Columbia Park,11,1,47,47,38,1,0,0,0,0,8
270531005001015,93620,100500,Columbia Park,11,1,57,57,51,4,0,1,0,1,0
270531005001016,93621,100500,Columbia Park,11,1,1,1,1,0,0,0,0,0,0
270531005001017,93622,100500,Columbia Park,11,1,0,0,0,0,0,0,0,0,0
270531005001018,93623,100500,Columbia Park,11,1,0,0,0,0,0,0,0,0,0
270531005001019,93624,100500,Columbia Park,11,1,0,0,0,0,0,0,0,0,0
270531005001020,93625,100500,Columbia Park,11,1,1,1,1,0,0,0,0,0,0
270531005001021,93626,100500,Columbia Park,11,1,0,0,0,0,0,0,0,0,0
270531005001022,93627,100500,Columbia Park,11,1,0,0,0,0,0,0,0,0,0
270531005001023,93628,100500,Columbia Park,11,1,0,0,0,0,0,0,0,0,0
270531005001024,93629,100500,Columbia Park,11,1,3,3,3,0,0,0,0,0,0
270531005001025,93630,100500,Columbia Park,11,1,0,0,0,0,0,0,0,0,0
270531005001026,93631,100500,Columbia Park,11,1,0,0,0,0,0,0,0,0,0
270531005001027,93632,100500,Columbia Park,11,1,3,3,3,0,0,0,0,0,0
270531005001028,93633,100500,Marshall Terrace,13,1,0,0,0,0,0,0,0,0,0
270531005001029,93634,100500,Columbia Park,11,1,0,0,0,0,0,0,0,0,0
270531005001030,93635,100500,Columbia Park,11,1,0,0,0,0,0,0,0,0,0
270531005001031,93636,100500,Columbia Park,11,1,1,1,1,0,0,0,0,0,0
270531005002000,93638,100500,Marshall Terrace,13,1,0,0,0,0,0,0,0,0,0
270531005002001,93639,100500,Marshall Terrace,13,1,0,0,0,0,0,0,0,0,0
270531005002002,93640,100500,Marshall Terrace,13,1,0,0,0,0,0,0,0,0,0
270531005002003,93641,100500,Marshall Terrace,13,1,0,0,0,0,0,0,0,0,0
270531005002004,93642,100500,Marshall Terrace,13,1,80,80,62,11,1,2,1,0,3
270531005002005,93643,100500,Marshall Terrace,13,1,0,0,0,0,0,0,0,0,0
270531005002006,93644,100500,Marshall Terrace,13,1,0,0,0,0,0,0,0,0,0
270531005002007,93645,100500,Marshall Terrace,13,1,0,0,0,0,0,0,0,0,0
270531005002008,93646,100500,Marshall Terrace,13,1,0,0,0,0,0,0,0,0,0
270531005002009,93647,100500,Marshall Terrace,13,1,0,0,0,0,0,0,0,0,0
270531005002010,93648,100500,Marshall Terrace,13,1,84,84,42,19,19,0,0,0,4
270531005002011,93649,100500,Marshall Terrace,13,1,63,63,41,11,2,2,0,0,7
270531005002012,93650,100500,Marshall Terrace,13,1,52,52,45,0,0,2,0,0,5
270531005002013,93651,100500,Marshall Terrace,13,1,45,45,35,3,0,0,0,4,3
270531005002014,93652,100500,Marshall Terrace,13,1,46,46,39,7,0,0,0,0,0
270531005002015,93653,100500,Marshall Terrace,13,1,69,69,53,4,7,0,0,0,5
270531005002016,93654,100500,Marshall Terrace,13,1,54,54,33,21,0,0,0,0,0
270531005002017,93655,100500,Marshall Terrace,13,1,0,0,0,0,0,0,0,0,0
270531005002018,93656,100500,Marshall Terrace,13,1,24,24,23,0,0,0,0,0,1
270531005002019,93657,100500,Marshall Terrace,13,1,114,114,100,10,1,2,0,0,1
270531005002020,93658,100500,Marshall Terrace,13,1,27,27,20,5,1,0,0,0,1
270531005002021,93659,100500,Marshall Terrace,13,1,79,79,45,10,0,16,0,1,7
270531005002022,93660,100500,Marshall Terrace,13,1,28,28,22,2,3,1,0,0,0
270531005002023,93661,100500,Marshall Terrace,13,1,51,51,40,6,3,0,0,0,2
270531005002024,93662,100500,Marshall Terrace,13,1,88,88,55,7,4,0,0,18,4
270531005002025,93663,100500,Marshall Terrace,13,1,0,0,0,0,0,0,0,0,0
270531005002026,93664,100500,Marshall Terrace,13,1,0,0,0,0,0,0,0,0,0
270531005002027,93665,100500,Marshall Terrace,13,1,0,0,0,0,0,0,0,0,0
270531005002028,93666,100500,Marshall Terrace,13,1,0,0,0,0,0,0,0,0,0
270531005002029,93667,100500,Marshall Terrace,13,1,84,84,51,9,6,7,0,3,8
270531005002030,93668,100500,Marshall Terrace,13,1,86,86,51,9,4,4,0,12,6
270531005002031,93669,100500,Marshall Terrace,13,1,51,51,40,3,3,1,0,0,4
270531005002032,93670,100500,Marshall Terrace,13,1,57,57,31,3,4,0,0,15,4
270531005002033,93671,100500,Marshall Terrace,13,1,30,30,22,7,1,0,0,0,0
270531005002034,93672,100500,Marshall Terrace,13,1,50,50,28,9,0,6,0,0,7
270531005002035,93673,100500,Marshall Terrace,13,1,63,63,48,6,0,6,0,0,3
270531005002036,93674,100500,Marshall Terrace,13,1,56,56,32,1,5,8,0,10,0
270531007001000,93677,100700,Cleveland,05,4,59,59,18,24,12,1,0,0,4
270531007001001,93678,100700,Cleveland,05,4,71,71,45,14,0,12,0,0,0
270531007001002,93679,100700,Cleveland,05,4,74,74,40,23,0,2,0,8,1
270531007001003,93680,100700,Cleveland,05,4,61,61,40,10,0,1,0,8,2
270531007001004,93681,100700,Cleveland,05,4,58,58,38,17,2,0,0,0,1
270531007001005,93682,100700,Cleveland,05,4,55,55,37,10,0,0,0,0,8
270531007001006,93683,100700,Cleveland,05,4,93,93,32,44,0,6,0,0,11
270531007001007,93684,100700,Cleveland,05,4,81,81,21,49,0,6,0,5,0
270531007001008,93685,100700,Cleveland,05,4,98,98,21,31,10,17,0,16,3
270531007001009,93686,100700,Cleveland,05,4,68,68,45,20,0,1,0,0,2
270531007001010,93687,100700,Cleveland,05,4,76,76,41,27,1,0,0,0,7
270531007001011,93688,100700,Cleveland,05,4,58,58,42,13,0,3,0,0,0
270531007002000,93690,100700,Cleveland,05,4,58,58,48,7,0,3,0,0,0
270531007002001,93691,100700,Cleveland,05,4,55,55,42,11,1,0,0,1,0
270531007002002,93692,100700,Cleveland,05,4,59,59,42,14,0,0,1,1,1
270531007002003,93693,100700,Cleveland,05,4,55,55,51,0,0,0,0,4,0
270531007002004,93694,100700,Cleveland,05,4,54,54,38,11,0,0,0,5,0
270531007002005,93695,100700,Cleveland,05,4,67,67,62,3,0,2,0,0,0
270531007002006,93696,100700,Cleveland,05,4,66,66,45,12,1,1,0,0,7
270531007002007,93697,100700,Cleveland,05,4,65,65,31,32,0,0,0,0,2
270531007002008,93698,100700,Cleveland,05,4,68,68,37,19,1,4,0,5,2
270531007002009,93699,100700,Cleveland,05,4,62,62,34,19,0,5,0,0,4
270531007002010,93700,100700,Cleveland,05,4,55,55,43,4,1,0,0,0,7
270531007002011,93701,100700,Cleveland,05,4,51,51,44,6,0,0,0,1,0
270531007003000,93703,100700,Cleveland,05,4,71,71,40,24,4,0,0,0,3
270531007003001,93704,100700,Cleveland,05,4,48,48,28,11,0,6,0,0,3
270531007003002,93705,100700,Cleveland,05,4,55,55,37,5,0,6,0,1,6
270531007003003,93706,100700,Cleveland,05,4,64,64,49,9,0,0,0,1,5
270531007003004,93707,100700,Cleveland,05,4,61,61,34,24,0,1,0,0,2
270531007003005,93708,100700,Cleveland,05,4,80,80,44,19,0,0,0,9,8
270531007003006,93709,100700,Cleveland,05,4,67,67,34,22,2,6,0,0,3
270531007003007,93710,100700,Cleveland,05,4,85,85,41,29,0,9,0,4,2
270531007003008,93711,100700,Cleveland,05,4,66,66,13,35,0,13,0,1,4
270531007003009,93712,100700,Cleveland,05,4,50,50,35,3,1,8,0,0,3
270531007003010,93713,100700,Cleveland,05,4,89,89,48,17,0,7,0,5,12
270531007003011,93714,100700,Cleveland,05,4,40,40,34,0,0,0,0,0,6
270531007004000,93716,100700,Cleveland,05,4,105,105,29,36,1,27,0,6,6
270531007004001,93717,100700,Cleveland,05,4,60,60,40,15,1,0,0,1,3
270531007004002,93718,100700,Cleveland,05,4,43,43,21,10,0,2,0,9,1
270531007004003,93719,100700,Cleveland,05,4,57,57,22,24,0,8,0,0,3
270531007004004,93720,100700,Cleveland,05,4,85,85,21,35,0,12,0,16,1
270531007004005,93721,100700,Cleveland,05,4,66,66,26,14,0,16,0,5,5
270531007004006,93722,100700,Cleveland,05,4,99,99,12,65,0,9,0,8,5
270531007004007,93723,100700,Cleveland,05,4,71,71,30,21,0,15,0,2,3
270531007004008,93724,100700,Cleveland,05,4,96,96,24,52,0,17,0,0,3
270531008001000,93727,100800,Folwell,06,4,117,117,27,68,0,13,0,8,1
270531008001001,93728,100800,Folwell,06,4,0,0,0,0,0,0,0,0,0
270531008001002,93729,100800,Folwell,06,4,55,55,36,14,1,2,0,0,2
270531008001003,93730,100800,Folwell,06,4,80,80,35,16,3,13,0,8,5
270531008001004,93731,100800,Folwell,06,4,77,77,28,30,7,3,0,0,9
270531008001005,93732,100800,Folwell,06,4,76,76,29,18,8,9,0,0,12
270531008001006,93733,100800,Folwell,06,4,100,100,26,39,2,31,0,0,2
270531008001007,93734,100800,Folwell,06,4,81,81,34,23,0,16,0,0,8
270531008001008,93735,100800,Folwell,06,4,65,65,32,24,0,9,0,0,0
270531008001009,93736,100800,Folwell,06,4,67,67,20,25,1,10,0,0,11
270531008002000,93738,100800,Folwell,06,4,76,76,19,32,0,20,0,0,5
270531008002001,93739,100800,Folwell,06,4,52,52,15,21,2,8,0,6,0
270531008002002,93740,100800,Folwell,06,4,72,72,36,23,0,9,0,0,4
270531008002003,93741,100800,Folwell,06,4,79,79,37,22,0,18,0,0,2
270531008002004,93742,100800,Folwell,06,4,64,64,22,32,0,0,0,4,6
270531008002005,93743,100800,Folwell,06,4,94,94,22,39,0,10,0,2,21
270531008002006,93744,100800,Folwell,06,4,67,67,18,27,11,0,0,8,3
270531008002007,93745,100800,Folwell,06,4,81,81,36,40,4,0,0,0,1
270531008002008,93746,100800,Folwell,06,4,77,77,19,31,14,5,0,7,1
270531008002009,93747,100800,Folwell,06,4,78,78,18,54,0,6,0,0,0
270531008002010,93748,100800,Folwell,06,4,91,91,24,50,0,10,0,0,7
270531008002011,93749,100800,Folwell,06,4,82,82,33,42,1,0,0,1,5
270531008002012,93750,100800,Folwell,06,4,111,111,30,35,0,26,0,8,12
270531008002013,93751,100800,Folwell,06,4,41,41,4,13,0,14,0,3,7
270531008002014,93752,100800,Folwell,06,4,79,79,28,48,0,0,0,0,3
270531008003000,93754,100800,Folwell,06,4,87,87,38,31,0,6,0,10,2
270531008003001,93755,100800,Folwell,06,4,72,72,32,18,0,0,0,12,10
270531008003002,93756,100800,Folwell,06,4,74,74,27,22,0,22,0,1,2
270531008003003,93757,100800,Folwell,06,4,82,82,24,52,1,0,0,5,0
270531008003004,93758,100800,Folwell,06,4,104,104,15,65,3,9,0,2,10
270531008003005,93759,100800,Folwell,06,4,94,94,46,40,0,1,0,0,7
270531008003006,93760,100800,Folwell,06,4,73,73,28,32,1,12,0,0,0
270531008003007,93761,100800,Folwell,06,4,76,76,26,26,1,20,0,3,0
270531008003008,93762,100800,Folwell,06,4,92,92,28,46,0,5,0,12,1
270531008003009,93763,100800,Folwell,06,4,63,63,29,17,0,12,0,1,4
270531008003010,93764,100800,Folwell,06,4,78,78,24,15,3,31,0,5,0
270531008003011,93765,100800,Folwell,06,4,73,73,16,42,2,7,0,0,6
270531008004000,93767,100800,Folwell,06,4,67,67,30,17,0,14,0,0,6
270531008004001,93768,100800,Folwell,06,4,64,64,31,17,2,11,0,1,2
270531008004002,93769,100800,Folwell,06,4,71,71,49,10,1,7,0,2,2
270531008004003,93770,100800,Folwell,06,4,78,78,26,47,2,0,0,3,0
270531008004004,93771,100800,Folwell,06,4,132,132,11,103,0,13,0,0,5
270531008004005,93772,100800,Folwell,06,4,80,80,23,32,0,21,0,0,4
270531008004006,93773,100800,Folwell,06,4,82,82,26,37,0,7,0,0,12
270531008004007,93774,100800,Folwell,06,4,73,73,22,40,0,3,0,0,8
270531008004008,93775,100800,Folwell,06,4,91,91,50,18,1,7,0,9,6
270531008004009,93776,100800,Folwell,06,4,84,84,23,44,0,7,0,0,10
270531008004010,93777,100800,Folwell,06,4,72,72,18,43,0,0,0,6,5
270531008004011,93778,100800,Folwell,06,4,122,122,24,68,4,0,0,9,17
270531009001000,93781,100900,McKinley,07,3,0,0,0,0,0,0,0,0,0
270531009001001,93782,100900,McKinley,07,3,0,0,0,0,0,0,0,0,0
270531009001002,93783,100900,McKinley,07,3,18,18,5,13,0,0,0,0,0
270531009001003,93784,100900,McKinley,07,3,0,0,0,0,0,0,0,0,0
270531009001004,93785,100900,McKinley,07,3,0,0,0,0,0,0,0,0,0
270531009001005,93786,100900,McKinley,07,3,0,0,0,0,0,0,0,0,0
270531009001006,93787,100900,McKinley,07,3,134,134,42,60,0,28,0,0,4
270531009001007,93788,100900,McKinley,07,3,101,101,21,21,0,38,0,13,8
270531009001008,93789,100900,McKinley,07,3,107,107,21,22,3,55,0,0,6
270531009001009,93790,100900,McKinley,07,3,56,56,27,18,0,7,0,2,2
270531009001010,93791,100900,McKinley,07,3,52,52,15,15,0,19,0,0,3
270531009001011,93792,100900,McKinley,07,3,6,6,5,1,0,0,0,0,0
270531009001012,93793,100900,McKinley,07,3,25,25,18,0,4,3,0,0,0
270531009001013,93794,100900,McKinley,07,3,0,0,0,0,0,0,0,0,0
270531009001014,93795,100900,McKinley,07,3,0,0,0,0,0,0,0,0,0
270531009001015,93796,100900,McKinley,07,3,13,13,13,0,0,0,0,0,0
270531009001016,93797,100900,McKinley,07,3,41,41,9,29,0,0,0,3,0
270531009001017,93798,100900,McKinley,07,3,93,93,13,44,0,27,0,5,4
270531009001018,93799,100900,McKinley,07,3,74,74,18,32,1,0,0,10,13
270531009002000,93801,100900,McKinley,07,3,90,90,17,36,0,13,0,24,0
270531009002001,93802,100900,McKinley,07,3,76,76,17,12,2,20,0,16,9
270531009002002,93803,100900,McKinley,07,3,91,91,28,34,0,9,0,18,2
270531009002003,93804,100900,McKinley,07,3,74,74,17,38,2,12,0,0,5
270531009002004,93805,100900,McKinley,07,3,104,104,19,34,0,46,0,0,5
270531009002005,93806,100900,McKinley,07,3,24,24,3,17,0,2,0,0,2
270531009002006,93807,100900,McKinley,07,3,76,76,18,50,1,3,0,0,4
270531009002007,93808,100900,McKinley,07,3,68,68,18,49,0,0,1,0,0
270531009002008,93809,100900,McKinley,07,3,99,99,13,62,4,18,0,0,2
270531009002009,93810,100900,McKinley,07,3,106,106,14,36,4,17,0,21,14
270531009003000,93812,100900,McKinley,07,3,88,88,29,37,1,9,0,6,6
270531009003001,93813,100900,McKinley,07,3,76,76,22,46,0,0,0,6,2
270531009003002,93814,100900,McKinley,07,3,106,106,23,46,2,12,0,10,13
270531009003003,93815,100900,McKinley,07,3,61,61,17,23,4,7,0,6,4
270531009003004,93816,100900,McKinley,07,3,86,86,29,41,9,1,0,1,5
270531009003005,93817,100900,McKinley,07,3,88,88,21,34,0,27,0,0,6
270531009003006,93818,100900,McKinley,07,3,93,93,20,35,0,27,0,3,8
270531009003007,93819,100900,McKinley,07,3,83,83,34,34,1,3,0,5,6
270531009003008,93820,100900,McKinley,07,3,79,79,23,51,0,1,0,2,2
270531009003009,93821,100900,McKinley,07,3,88,88,28,27,1,23,0,3,6
270531009004000,93823,100900,McKinley,07,3,110,110,23,79,0,1,0,0,7
270531009004001,93824,100900,McKinley,07,3,78,78,28,38,0,0,0,4,8
270531009004002,93825,100900,McKinley,07,3,61,61,24,29,0,0,0,5,3
270531009004003,93826,100900,McKinley,07,3,55,55,15,19,1,15,0,0,5
270531009004004,93827,100900,McKinley,07,3,73,73,34,26,0,9,0,0,4
270531009004005,93828,100900,McKinley,07,3,72,72,42,17,5,0,1,2,5
270531009004006,93829,100900,McKinley,07,3,104,104,17,71,0,4,0,0,12
270531009004007,93830,100900,McKinley,07,3,67,67,24,29,0,10,0,0,4
270531009004008,93831,100900,McKinley,07,3,69,69,25,14,13,0,0,12,5
270531009004009,93832,100900,McKinley,07,3,67,67,30,22,0,15,0,0,0
270531009005000,93834,100900,Folwell,06,4,92,92,49,13,3,17,0,2,8
270531009005001,93835,100900,Folwell,06,4,56,56,20,23,0,7,0,5,1
270531009005002,93836,100900,Folwell,06,4,102,102,25,58,0,0,0,7,12
270531009005003,93837,100900,Folwell,06,4,90,90,28,46,0,12,0,0,4
270531009005004,93838,100900,Folwell,06,4,75,75,16,36,1,0,0,9,13
270531009005005,93839,100900,Folwell,06,4,99,99,31,45,4,8,0,7,4
270531009005006,93840,100900,Folwell,06,4,68,68,19,46,0,1,0,0,2
270531009005007,93841,100900,Folwell,06,4,94,94,22,53,0,13,0,0,6
270531009005008,93842,100900,Folwell,06,4,70,70,29,38,0,0,0,0,3
270531009005009,93843,100900,Folwell,06,4,68,68,9,50,6,0,0,0,3
270531009005010,93844,100900,Folwell,06,4,85,85,20,52,0,8,0,0,5
270531009005011,93845,100900,Folwell,06,4,83,83,14,62,0,3,0,0,4
270531009005012,93846,100900,Folwell,06,4,79,79,18,54,3,4,0,0,0
270531009005013,93847,100900,Folwell,06,4,89,89,22,48,1,13,0,1,4
270531009005014,93848,100900,Folwell,06,4,81,81,24,28,0,26,0,2,1
270531009005015,93849,100900,Folwell,06,4,69,69,14,45,0,5,0,0,5
270531009005016,93850,100900,Folwell,06,4,98,98,72,22,2,0,0,1,1
270531009005017,93851,100900,Folwell,06,4,100,100,30,47,0,22,0,0,1
270531012001000,93854,101200,Audubon Park,16,1,32,32,32,0,0,0,0,0,0
270531012001001,93855,101200,Audubon Park,16,1,54,54,41,0,0,10,0,0,3
270531012001002,93856,101200,Audubon Park,16,1,56,56,50,6,0,0,0,0,0
270531012001003,93857,101200,Audubon Park,16,1,67,67,62,0,0,2,0,0,3
270531012001004,93858,101200,Audubon Park,16,1,16,16,14,0,0,0,0,0,2
270531012001005,93859,101200,Audubon Park,16,1,0,0,0,0,0,0,0,0,0
270531012001006,93860,101200,Audubon Park,16,1,44,44,38,1,0,0,0,5,0
270531012001007,93861,101200,Audubon Park,16,1,55,55,55,0,0,0,0,0,0
270531012001008,93862,101200,Audubon Park,16,1,59,59,55,0,0,2,0,0,2
270531012001009,93863,101200,Audubon Park,16,1,57,57,54,2,0,1,0,0,0
270531012001010,93864,101200,Audubon Park,16,1,48,48,44,2,1,1,0,0,0
270531012001011,93865,101200,Audubon Park,16,1,54,54,47,0,0,1,0,6,0
270531012001012,93866,101200,Audubon Park,16,1,49,49,45,1,0,1,0,0,2
270531012001013,93867,101200,Audubon Park,16,1,56,56,50,1,0,0,0,0,5
270531012001014,93868,101200,Audubon Park,16,1,76,76,66,1,0,1,0,2,6
270531012001015,93869,101200,Audubon Park,16,1,41,41,39,0,0,0,0,0,2
270531012001016,93870,101200,Audubon Park,16,1,9,9,9,0,0,0,0,0,0
270531012001017,93871,101200,Audubon Park,16,1,0,0,0,0,0,0,0,0,0
270531012001018,93872,101200,Audubon Park,16,1,45,45,43,0,0,2,0,0,0
270531012001019,93873,101200,Audubon Park,16,1,13,13,12,0,0,0,0,0,1
270531012001020,93874,101200,Audubon Park,16,1,73,73,71,0,0,2,0,0,0
270531012001021,93875,101200,Audubon Park,16,1,66,66,64,1,0,1,0,0,0
270531012002000,93877,101200,Audubon Park,16,1,62,62,57,0,0,2,0,0,3
270531012002001,93878,101200,Audubon Park,16,1,39,39,36,0,0,1,0,0,2
270531012002002,93879,101200,Audubon Park,16,1,68,68,60,4,0,0,0,0,4
270531012002003,93880,101200,Audubon Park,16,1,75,75,68,0,1,0,1,3,2
270531012002004,93881,101200,Audubon Park,16,1,0,0,0,0,0,0,0,0,0
270531012002005,93882,101200,Audubon Park,16,1,14,14,14,0,0,0,0,0,0
270531012002006,93883,101200,Audubon Park,16,1,32,32,27,1,0,0,0,0,4
270531012002007,93884,101200,Audubon Park,16,1,42,42,35,1,3,1,0,0,2
270531012002008,93885,101200,Audubon Park,16,1,69,69,59,0,2,0,0,7,1
270531012002009,93886,101200,Audubon Park,16,1,49,49,49,0,0,0,0,0,0
270531012002010,93887,101200,Audubon Park,16,1,24,24,24,0,0,0,0,0,0
270531012002011,93888,101200,Audubon Park,16,1,121,121,111,0,0,6,0,0,4
270531012002012,93889,101200,Audubon Park,16,1,13,13,13,0,0,0,0,0,0
270531012002013,93890,101200,Audubon Park,16,1,15,15,14,1,0,0,0,0,0
270531012002014,93891,101200,Audubon Park,16,1,66,66,54,1,0,6,0,0,5
270531012002015,93892,101200,Audubon Park,16,1,50,50,49,0,0,1,0,0,0
270531012002016,93893,101200,Audubon Park,16,1,31,31,28,2,0,1,0,0,0
270531012002017,93894,101200,Audubon Park,16,1,60,60,47,4,2,1,0,4,2
270531012002018,93895,101200,Audubon Park,16,1,12,12,11,0,0,0,0,0,1
270531012003000,93897,101200,Windom Park,19,1,0,0,0,0,0,0,0,0,0
270531012003001,93898,101200,Windom Park,19,1,32,32,30,0,0,0,0,0,2
270531012003002,93899,101200,Windom Park,19,1,30,30,30,0,0,0,0,0,0
270531012003003,93900,101200,Windom Park,19,1,59,59,56,0,3,0,0,0,0
270531012003004,93901,101200,Windom Park,19,1,43,43,43,0,0,0,0,0,0
270531012003005,93902,101200,Windom Park,19,1,44,44,37,2,1,1,1,0,2
270531012003006,93903,101200,Windom Park,19,1,0,0,0,0,0,0,0,0,0
270531012003007,93904,101200,Windom Park,19,1,71,71,63,0,0,3,0,4,1
270531012003008,93905,101200,Windom Park,19,1,72,72,62,0,0,6,0,0,4
270531012003009,93906,101200,Windom Park,19,1,53,53,47,1,0,1,0,1,3
270531012003010,93907,101200,Windom Park,19,1,69,69,69,0,0,0,0,0,0
270531012003011,93908,101200,Windom Park,19,1,64,64,61,1,0,1,0,0,1
270531012003012,93909,101200,Windom Park,19,1,111,111,108,3,0,0,0,0,0
270531012003013,93910,101200,Windom Park,19,1,53,53,49,0,0,3,0,0,1
270531012003014,93911,101200,Windom Park,19,1,76,76,72,0,1,2,0,0,1
270531012003015,93912,101200,Windom Park,19,1,68,68,67,0,0,0,0,0,1
270531012003016,93913,101200,Windom Park,19,1,0,0,0,0,0,0,0,0,0
270531012003017,93914,101200,Windom Park,19,1,15,15,13,2,0,0,0,0,0
270531012003018,93915,101200,Windom Park,19,1,81,81,68,6,1,0,0,5,1
270531012003019,93916,101200,Windom Park,19,1,79,79,61,12,1,0,0,4,1
270531012003020,93917,101200,Windom Park,19,1,0,0,0,0,0,0,0,0,0
270531012003021,93918,101200,Windom Park,19,1,10,10,10,0,0,0,0,0,0
270531012003022,93919,101200,Windom Park,19,1,38,38,34,0,0,0,0,0,4
270531012003023,93920,101200,Windom Park,19,1,51,51,45,3,0,1,0,0,2
270531012003024,93921,101200,Windom Park,19,1,57,57,53,0,0,1,0,2,1
270531012003025,93922,101200,Windom Park,19,1,52,52,43,7,0,1,0,1,0
270531012003026,93923,101200,Windom Park,19,1,61,61,55,0,1,1,0,0,4
270531012003027,93924,101200,Windom Park,19,1,72,72,69,1,0,0,0,0,2
270531012003028,93925,101200,Windom Park,19,1,35,35,33,0,0,1,0,0,1
270531012004000,93927,101200,Windom Park,19,1,0,0,0,0,0,0,0,0,0
270531012004001,93928,101200,Windom Park,19,1,50,50,48,0,1,0,0,1,0
270531012004002,93929,101200,Windom Park,19,1,57,57,52,3,2,0,0,0,0
270531012004003,93930,101200,Windom Park,19,1,54,54,53,0,0,1,0,0,0
270531012004004,93931,101200,Windom Park,19,1,65,65,58,0,2,2,0,0,3
270531012004005,93932,101200,Windom Park,19,1,52,52,50,1,0,1,0,0,0
270531012004006,93933,101200,Windom Park,19,1,70,70,58,4,2,0,0,6,0
270531012004007,93934,101200,Windom Park,19,1,76,76,51,2,1,1,0,11,10
270531012004008,93935,101200,Windom Park,19,1,68,68,56,2,2,6,0,2,0
270531012004009,93936,101200,Windom Park,19,1,73,73,39,24,2,2,0,0,6
270531012004010,93937,101200,Windom Park,19,1,277,277,103,83,20,5,0,44,22
270531012004011,93938,101200,Windom Park,19,1,184,184,82,64,3,11,0,9,15
